1025,4.007699966430664,3.928410291671753
1080,4.133200168609619,4.055419445037842
650,3.54830002784729,3.7394773960113525
874,2.149600028991699,2.1693077087402344
203,2.8389999866485596,3.1428730487823486
673,3.371999979019165,3.270949363708496
964,5.215700149536133,5.397514343261719
425,3.061300039291382,3.2381350994110107
185,3.771399974822998,3.8224666118621826
662,3.668800115585327,3.488401412963867
657,4.239099979400635,3.8131089210510254
747,3.2002999782562256,2.9310355186462402
882,2.239500045776367,2.1653847694396973
862,2.1542000770568848,2.229525089263916
104,3.6886000633239746,4.099223613739014
324,2.233799934387207,2.3572802543640137
327,3.0961999893188477,3.057291269302368
1032,4.637899875640869,4.276883602142334
813,2.99780011177063,2.850386381149292
665,4.108399868011475,3.981398582458496
1188,3.186000108718872,3.06498122215271
881,2.1528000831604004,2.2007641792297363
1031,4.708099842071533,4.316499710083008
1234,3.0678000450134277,3.089637517929077
892,1.8294999599456787,1.945939540863037
1223,3.5787999629974365,3.5733063220977783
1198,3.3254001140594482,3.5272014141082764
1219,4.031099796295166,3.6837351322174072
965,5.520999908447266,5.529328346252441
1061,4.516200065612793,4.312270641326904
1274,2.4839000701904297,2.6061391830444336
795,2.8208999633789062,2.876696825027466
512,3.967600107192993,4.836600303649902
173,4.545400142669678,4.013254165649414
1328,2.4830000400543213,2.4520978927612305
1006,5.274099826812744,5.385970115661621
1077,3.5659000873565674,3.073699951171875
1326,2.3982999324798584,2.552456855773926
608,3.342400074005127,3.202160596847534
871,2.9495999813079834,2.5871129035949707
916,5.369699954986572,5.488086700439453
950,6.076000213623047,6.045182228088379
987,5.7347002029418945,5.628725051879883
176,3.8060998916625977,3.927284002304077
190,4.807700157165527,4.303008079528809
507,5.68310022354126,5.541371822357178
985,4.911600112915039,5.519777297973633
1311,3.314500093460083,3.3358283042907715
389,2.910900115966797,2.6448850631713867
1033,3.9914000034332275,4.0436811447143555
154,4.406099796295166,4.153641223907471
521,5.600399971008301,5.0399627685546875
1181,3.5120999813079834,3.3526248931884766
866,2.555299997329712,2.375476360321045
515,4.769400119781494,4.789724349975586
62,5.551700115203857,5.582619667053223
782,3.594599962234497,3.228395938873291
1038,4.276400089263916,4.32570219039917
360,3.2744998931884766,3.359468460083008
187,4.315100193023682,4.25941276550293
1048,4.61359977722168,4.645840167999268
1144,3.3254001140594482,3.2986459732055664
1139,3.9921998977661133,3.612934112548828
30,6.42609977722168,6.004114151000977
990,5.9166998863220215,5.50486946105957
1324,3.13700008392334,3.2375388145446777
1145,3.391200065612793,3.6672918796539307
525,5.357900142669678,5.076940536499023
1088,4.112400054931641,4.015964508056641
524,5.433700084686279,5.251367568969727
498,5.317399978637695,4.916752338409424
459,5.083700180053711,4.947094440460205
234,3.9031999111175537,3.886594772338867
170,4.412600040435791,4.062592506408691
411,2.537600040435791,2.319291114807129
366,3.136699914932251,2.8436174392700195
250,2.9860999584198,3.191606044769287
451,4.347700119018555,4.773786544799805
644,2.7985000610351562,3.2651889324188232
409,2.5905001163482666,2.4061203002929688
1306,2.7929000854492188,2.7196762561798096
160,4.493800163269043,4.2834391593933105
493,4.992400169372559,4.709175109863281
1057,3.7276999950408936,3.7727437019348145
1199,3.2363998889923096,3.23583984375
604,3.4137001037597656,3.9902336597442627
166,4.362400054931641,3.9935758113861084
1099,4.343800067901611,4.31086540222168
1289,2.8192999362945557,2.8095011711120605
1174,3.57669997215271,3.889612913131714
85,5.550899982452393,5.498337268829346
583,4.225900173187256,4.142847537994385
1170,2.9542999267578125,2.740934133529663
544,4.457300186157227,4.33312463760376
798,2.8685998916625977,2.717552661895752
269,3.5473999977111816,3.3407363891601562
926,5.118000030517578,5.403611183166504
466,4.853899955749512,4.964900016784668
792,3.557800054550171,3.5597424507141113
715,2.475600004196167,2.7351996898651123
432,3.0922999382019043,3.040266752243042
1028,3.7595999240875244,4.200474262237549
1186,2.8977999687194824,2.5898935794830322
334,2.2386999130249023,3.046431303024292
455,5.044300079345703,5.1926188468933105
323,3.8661000728607178,3.6697144508361816
220,4.048500061035156,3.6339354515075684
505,4.659599781036377,4.571524143218994
395,2.6171998977661133,2.513205051422119
222,4.216899871826172,3.9986135959625244
1191,3.1858999729156494,2.8538475036621094
449,4.482999801635742,4.962628364562988
566,4.223299980163574,3.8542652130126953
974,5.901800155639648,5.713544845581055
139,4.6539998054504395,4.421656131744385
853,2.0766000747680664,2.1579818725585938
967,4.875500202178955,5.199014663696289
336,2.631500005722046,2.6111135482788086
149,4.521299839019775,4.444482326507568
1251,3.2223000526428223,3.6030304431915283
1316,2.572000026702881,2.602482318878174
717,2.3986001014709473,2.854074001312256
422,2.278899908065796,2.4007885456085205
489,4.457900047302246,4.672203540802002
677,3.6089999675750732,3.3810606002807617
358,3.2535998821258545,3.1296744346618652
5,5.959499835968018,5.654767990112305
198,3.902100086212158,3.8135640621185303
221,3.9623000621795654,3.67672061920166
609,3.9707000255584717,3.711298704147339
622,3.912600040435791,3.611384868621826
880,1.9703999757766724,2.2102904319763184
945,5.9903998374938965,5.978885650634766
1179,3.5013999938964844,3.309943199157715
492,4.319499969482422,4.523276329040527
135,4.693900108337402,4.266441822052002
440,3.2228000164031982,3.159183979034424
1040,3.8708999156951904,4.102936744689941
200,4.437099933624268,4.400269508361816
40,5.155799865722656,5.416567325592041
649,3.3828999996185303,3.8532297611236572
934,5.922500133514404,5.419611930847168
676,3.454900026321411,3.2106075286865234
212,2.7137999534606934,3.6733856201171875
900,3.1410000324249268,2.691556692123413
774,2.9260001182556152,3.434244394302368
786,2.4151999950408936,2.6249589920043945
239,3.1429998874664307,3.0697407722473145
450,5.1427998542785645,4.947972774505615
1157,3.0243000984191895,3.2501466274261475
158,3.68149995803833,3.2823829650878906
436,2.3986001014709473,2.349654197692871
1129,3.9124999046325684,3.5231425762176514
1216,3.5768001079559326,3.7670342922210693
245,3.9367001056671143,3.754934549331665
98,3.6863999366760254,3.7584011554718018
765,3.550299882888794,3.405414581298828
385,2.109800100326538,1.9726885557174683
760,2.9591000080108643,2.959879159927368
357,3.388200044631958,3.4636685848236084
796,2.9096999168395996,2.7382147312164307
407,2.634700059890747,2.6125588417053223
289,3.7147998809814453,3.782458543777466
685,2.815000057220459,3.2209482192993164
105,4.32390022277832,4.319252014160156
1330,2.849900007247925,3.2756569385528564
227,3.569000005722046,3.77921986579895
378,2.973900079727173,2.88312029838562
946,5.732100009918213,5.636081218719482
33,5.789899826049805,5.611096382141113
980,5.5071001052856445,5.539793968200684
230,3.680000066757202,3.64501953125
445,4.860199928283691,4.972891330718994
401,3.1143999099731445,2.767043352127075
1004,5.706600189208984,5.132718086242676
258,3.3668999671936035,3.4685394763946533
1230,2.620800018310547,2.4731953144073486
574,3.9509999752044678,4.17557430267334
526,4.711900234222412,4.487356185913086
702,3.5596001148223877,3.515739917755127
1280,2.5311999320983887,2.161928653717041
694,3.168100118637085,3.380513906478882
1265,3.567199945449829,3.4474151134490967
209,3.302799940109253,3.494760036468506
1016,4.6774001121521,4.25575065612793
1155,4.143400192260742,4.053230285644531
1085,4.667799949645996,4.4218058586120605
1030,4.808800220489502,4.503874778747559
639,3.8320999145507812,3.8199398517608643
530,4.563600063323975,4.753944396972656
379,3.0053999423980713,2.8905858993530273
68,5.300300121307373,5.4795989990234375
125,4.743199825286865,4.464021682739258
598,4.149799823760986,3.92474365234375
886,2.834199905395508,3.1122989654541016
780,3.701200008392334,3.325558662414551
260,3.098099946975708,2.7673254013061523
754,3.293100118637085,3.030449390411377
405,3.275399923324585,2.7638959884643555
1026,3.949899911880493,3.961489677429199
254,2.2969000339508057,2.503127098083496
808,2.0055999755859375,2.234372138977051
463,5.088900089263916,4.947528839111328
35,5.934199810028076,5.777413368225098
286,3.3310999870300293,3.1749892234802246
1339,3.3440001010894775,3.3191118240356445
1041,4.178899765014648,4.076079368591309
472,5.188399791717529,5.139889717102051
1107,3.2929999828338623,3.6956753730773926
39,5.258500099182129,5.4298858642578125
484,5.038599967956543,4.82713508605957
958,5.226900100708008,5.171663284301758
275,4.019700050354004,3.9446568489074707
1122,4.402400016784668,4.231131553649902
997,5.795000076293945,5.706137657165527
28,6.120100021362305,5.782159328460693
1096,4.304800033569336,4.226906776428223
426,2.9814000129699707,3.1349194049835205
588,4.095399856567383,3.890660524368286
571,4.293399810791016,3.894409418106079
341,2.5748000144958496,2.5862159729003906
75,6.159599781036377,5.560062885284424
1124,3.0532000064849854,3.1992995738983154
12,5.908100128173828,5.818495750427246
1300,2.5415000915527344,2.368407726287842
537,4.411799907684326,4.726379871368408
1182,3.9514000415802,3.7070703506469727
388,2.4746999740600586,2.458211660385132
920,5.61329984664917,5.419637680053711
1232,3.1006999015808105,3.079723358154297
1218,4.100399971008301,3.634129047393799
1104,3.4663000106811523,3.5742228031158447
1189,3.2320001125335693,3.0273666381835938
655,4.241700172424316,3.845773935317993
1127,3.9837000370025635,3.706796169281006
858,2.3968000411987305,2.3396196365356445
218,3.222599983215332,3.543067693710327
1200,4.017600059509277,4.000997066497803
1071,4.104700088500977,3.7464869022369385
236,4.199699878692627,3.9087774753570557
363,2.555999994277954,2.2194695472717285
63,5.801400184631348,5.54172420501709
25,6.275599956512451,6.083157539367676
410,3.0869998931884766,3.216916084289551
888,2.856800079345703,2.956632137298584
590,4.086100101470947,3.977126121520996
903,2.754699945449829,2.7688374519348145
625,3.6565001010894775,3.359339952468872
118,3.9911000728607178,3.953674554824829
500,4.922599792480469,4.869909286499023
305,3.5129001140594482,3.7114548683166504
1175,2.8636999130249023,2.794713258743286
294,3.893699884414673,3.624239683151245
684,2.8334999084472656,2.9758424758911133
708,2.431299924850464,2.644747734069824
270,2.5840001106262207,2.4948809146881104
60,6.371799945831299,6.086246490478516
1236,3.1930999755859375,2.9868946075439453
161,4.607100009918213,4.425358295440674
1270,2.5190000534057617,2.6194536685943604
1172,3.6198999881744385,3.5742340087890625
73,5.2932000160217285,5.806158065795898
769,3.848299980163574,3.4242029190063477
442,3.1779000759124756,3.223816394805908
1063,3.4240000247955322,3.1652634143829346
297,4.20419979095459,3.7399239540100098
1152,3.4612998962402344,3.370429754257202
16,5.815400123596191,5.500121116638184
1229,2.6461000442504883,2.5618958473205566
948,5.467700004577637,5.6078619956970215
1047,4.754799842834473,4.451416015625
1164,2.8324999809265137,3.331446409225464
418,3.1877999305725098,3.330281972885132
733,2.859499931335449,2.903087615966797
1325,3.308799982070923,3.117098331451416
1225,2.9691998958587646,3.140350103378296
691,3.6354000568389893,3.331066370010376
936,5.752500057220459,5.43651008605957
79,5.462699890136719,5.401633262634277
1009,5.2779998779296875,5.049428462982178
1051,3.3138999938964844,3.7088139057159424
654,4.263899803161621,3.8475124835968018
1205,3.3189001083374023,3.3971004486083984
557,4.007800102233887,3.898557424545288
88,5.631999969482422,5.3785400390625
536,4.614699840545654,4.527870178222656
600,2.2685000896453857,2.763583183288574
1178,3.8385000228881836,3.3946871757507324
1019,4.1890997886657715,4.3163628578186035
2,5.3703999519348145,5.793118476867676
907,1.9178999662399292,2.1353297233581543
66,5.3582000732421875,5.463626861572266
1207,2.9609999656677246,3.09920072555542
638,4.131100177764893,4.016648292541504
519,5.649600028991699,5.26563835144043
1276,2.45740008354187,2.567864179611206
1084,4.463900089263916,4.421811103820801
875,3.1556999683380127,3.1064889430999756
103,4.673500061035156,4.10491943359375
1278,3.1491000652313232,3.1109323501586914
