,organic_globularity,organic_surface_area,organic_volume,length_est_by_volume,X_atoms_B_neighbor_percent_stdev,X_atoms_B_neighbor_percent_mean,X_atoms_H_neighbor_percent_stdev,X_atoms_H_neighbor_percent_mean,X_atoms_any_organic_neighbor_percent_stdev,X_atoms_any_organic_neighbor_percent_mean,B_atom_H_neighbor_percent,B_atom_X_neighbor_percent,B_atom_any_organic_neighbor_percent,organic_molecule_B_neighbor_percent,organic_molecule_X_neighbor_percent,organic_molecule_any_organic_neighbor_percent,B_atom_surface_area,B_atom_volume,B_atom_globularity,X_atoms_volumes_mean,X_atoms_volumes_stdev,X_atoms_surface_areas_mean,X_atoms_surface_areas_stdev,X_atoms_globularities_mean,X_atoms_globularities_stdev,contains_F,contains_Cl,contains_Br,contains_I,contains_Ge,contains_Sn,contains_Pb
1235,0.8900951058553359,116.15060448041939,98.84639339003502,2.981798267975497,0.06025124045300999,0.17919849566489887,0.07774866980952268,0.7623729119413545,0.07774866980952268,0.7623729119413545,0.392540225707244,0.6067334401993018,0.392540225707244,0.0644443886172662,0.5505894846255178,0.384966126757216,64.47552996552324,39.18385718399666,0.8652877158072811,59.6406269673324,28.93024126993754,64.89883400734173,2.6237799506590003,0.8788845695106922,0.01922885491296686,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1236,0.874859575540723,112.97014505967131,92.39044326851224,2.932241168594726,0.05331719505895451,0.17248877466795962,0.09120773823236676,0.7090267515204337,0.09120773823236676,0.7090267515204337,0.4304455124258895,0.5695544875741105,0.4304455124258894,0.0559576376305606,0.5096690638071661,0.43437329856227325,66.02914859811943,41.24196297470405,0.8742611708097702,60.443439779814376,27.154988915379423,65.2581393776051,1.2659323474911064,0.8795391491582921,0.0074641885623912396,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1237,0.8716028767916995,114.20297398519322,93.38305972226271,2.9463653701482424,0.04172516842596511,0.1879886708834603,0.06098148977848562,0.7680986221057945,0.06098148977848562,0.7680986221057945,0.35250765358133945,0.6474923464186605,0.3525076535813395,0.04752005438018185,0.5324550581463079,0.42002488747351024,63.986269361080005,39.915084476276576,0.8827178607857176,57.40687074035514,24.737121364791307,64.77368390948956,0.7789191368828897,0.8800984323707194,0.0037044311901558886,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1238,0.8699965759438103,113.73379519219988,92.55174443157149,2.93940305840818,0.048278563278226425,0.17368545251164771,0.0943374090117749,0.7124840588188763,0.0943374090117749,0.7124840588188763,0.4337236467860964,0.5662763532139037,0.4337236467860963,0.061632227947947316,0.5008509959719359,0.43751677608011674,65.03224461112974,40.336119685061576,0.8746171777315936,58.0184330307953,25.006567347667396,65.06809945242945,1.3408407470551615,0.8736124107516289,0.0014209550900907762,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1239,0.8732476195610109,112.99897750536991,92.17048715333682,2.9317140660201746,0.050570455997658734,0.16968926315187474,0.09360391182557787,0.6974318458023058,0.09360391182557783,0.6974318458023058,0.4352817242573917,0.5647182757426084,0.4352817242573916,0.05791835004010987,0.4992692317343838,0.44281241822550627,65.58994357665571,40.672158775298776,0.8719901136892952,57.96535399405635,24.45627121513252,65.29286463118777,1.2260320933423547,0.8713256011074669,0.0009397627055891624,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1240,0.8952501268038353,118.36875274078923,102.57610182467728,3.013034143166479,0.03413859645536061,0.16870773676718945,0.030189050965012457,0.8001951352040978,0.030189050965012405,0.8001951352040978,0.4525358948518813,0.5474641051481186,0.45253589485188134,0.044244597341112975,0.6693065869485667,0.2864488157103203,66.06735103447514,41.30021899796874,0.8745782603454879,58.256975049758104,23.980474382292567,64.0979428986611,2.6190177386732514,0.874134713417329,0.000627270081351372,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1241,0.8806795429494091,135.3301050182895,122.34676413359037,3.212883510351155,0.040127285725052635,0.1717936990857856,0.03213961768493973,0.8087992048985327,0.03213961768493981,0.8087992048985327,0.4560637423254944,0.5439362576745055,0.45606374232549446,0.029874609242807392,0.5786679281089,0.3914574626482926,68.41303918605783,43.34348635756752,0.872223289987133,43.34348635756752,0.0,64.41623764594691,1.9473018517388974,0.872223289987133,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1242,0.8809169954905558,135.49842861474127,122.62467463627382,3.2150254338985227,0.04479797014062167,0.16944103564393642,0.0372656254075523,0.8117388905701087,0.03726562540755225,0.8117388905701087,0.4600782708006754,0.5399217291993246,0.4600782708006755,0.031478006384747376,0.5764241460434781,0.39209784757177446,68.52344533467394,43.406738412675686,0.8716649448451576,43.406738412675686,0.0,64.55130065060614,2.0854230922652848,0.8716649448451576,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1243,0.8840676301380275,132.66103311393707,119.43106176589585,3.1830787837569865,0.027641903067714187,0.15755424160772208,0.032921943649366764,0.8137934394899847,0.03292194364936671,0.8137934394899847,0.505872391160367,0.494127608839633,0.505872391160367,0.04616854902921064,0.584366372989809,0.3694650779809804,66.43287006451723,42.70479744290198,0.8893760516055812,42.704797442901985,7.105427357601002e-15,62.877136478361024,1.2449731039986727,0.8893760516055812,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1244,0.8667189904839608,133.16605659047679,116.59549598825168,3.178615087778273,0.04977496328841197,0.1820025791136317,0.07878954110706879,0.7616055376109067,0.07878954110706869,0.7616055376109067,0.38066381328001475,0.6193361867199854,0.3806638132800147,0.04854309639790939,0.4852184493479378,0.46623845425415283,69.32781064531768,44.590961062182444,0.8771510855558499,44.59096106218245,7.105427357601002e-15,67.47238703292444,1.944723202319997,0.8771510855558499,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1245,0.919818588097617,113.397724113474,100.16910118111818,2.962424687510499,0.008850787281356949,0.18959231279648123,0.006025571485108064,0.796132034013158,0.006025571485108064,0.796132034013158,0.36273650000808605,0.6372634999919139,0.36273650000808605,0.031573952985578975,0.691638585516469,0.2767874614979521,62.49397644682867,38.23732299024823,0.8782891058019452,64.35671398958272,36.93839699218458,63.675202532811205,1.76796262062378,0.8744324006959504,0.005454204666971389,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1246,0.909263034761436,114.83853600915987,100.33206969163294,2.9754559951270445,0.005977803799687201,0.17244438353790392,0.007917703781607166,0.8029314776613998,0.007917703781607166,0.8029314776613998,0.4212725757400994,0.5787274242599006,0.42127257574009935,0.01761658141248718,0.7129286723801938,0.2694547462073191,62.66520129883425,38.25892795448249,0.8762191909158109,58.89565236336105,29.184735541991955,63.1310804926963,0.9060766190168961,0.8907523233097462,0.02055295293526714,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1247,0.9094909831730378,114.83509654373312,100.36529215007289,2.975535744209891,0.00542023399842914,0.17475961884018534,0.008806468510433681,0.805106498682826,0.008806468510433632,0.805106498682826,0.41943730815523833,0.5805626918447616,0.41943730815523833,0.019524555059686387,0.71164557814292,0.2688298667973937,62.88610863648246,38.59242494091618,0.8782078727276023,59.17230652448843,29.104347647520168,63.116268713824354,1.0385085121795983,0.8885595934055468,0.014639543776647234,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1248,0.9092340837088096,115.34877289201738,100.99666329833371,2.98204293958155,0.013521537034839427,0.18261681491504614,0.010801990874781252,0.8070700547693939,0.010801990874781278,0.8070700547693938,0.3857620834121358,0.6142379165878642,0.3857620834121358,0.016683175930996393,0.700799556812704,0.2825172672562996,62.44932403485286,38.04748303964179,0.8760055986103474,58.820086076452164,29.37689694044976,63.52510178160848,1.765068529703914,0.8871673934645775,0.015785161663278452,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1249,0.9101763832476101,115.43687400835711,101.26961920788666,2.983696590742762,0.013326836472204137,0.18157192656169288,0.009812175431034378,0.8072015284475197,0.009812175431034374,0.8072015284475197,0.38751711484512874,0.6124828851548713,0.38751711484512874,0.015012457380458706,0.7063401386250802,0.27864740399446114,62.87431346550347,38.3001313862909,0.8739318932664553,59.198975356971836,29.55542858125617,63.65627262149769,1.741297398835035,0.8856992900805735,0.016641612168351808,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1250,0.898312550280107,114.2385400639213,97.75391596309473,2.9616860436022967,0.05358279587677754,0.19422072562968987,0.06893137015341952,0.7520780070430767,0.06893137015341952,0.7520780070430767,0.3954217311767045,0.6045782688232956,0.3954217311767045,0.0423954261545661,0.579729622382236,0.3778749514631979,67.17410581923573,42.04317677486623,0.8704539305090052,61.78532425253971,27.91961271329562,65.16100168165465,2.555031147564999,0.8836947480885402,0.01872534379788643,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1251,0.8935067070418937,113.2084256539951,95.6618660474625,2.9456680012399428,0.06304448776285626,0.18236678909769355,0.08794729389866889,0.7568936895532682,0.08794729389866893,0.7568936895532682,0.4060895517868574,0.5939104482131424,0.4060895517868575,0.052050410577539764,0.5636517627445294,0.3842978266779308,65.54963791988482,40.39176149451406,0.8685114879196574,59.51247965070761,27.040778938802404,64.89442266630321,2.33301421310399,0.8784451753731406,0.014048355521091422,0.0,0.0,0.0,1.0,0.0,0.0,1.0
