,file,HSE bandgap,"dielectric constant, electronic","dielectric constant, ionic","dielectric constant, total",gap type,organic molecule,refractive index,relative energy1,relative energy2,organic_surface_area,organic_volume,organic_globularity,label,organic_furthest_distance_from_center,B_atom,X_atom,B_atom_volume,B_atom_globularity,order,length_est_by_volume,X_atom_0_B_neighbor_area,X_atom_0_B_neighbor_percent,X_atom_1_B_neighbor_area,X_atom_1_B_neighbor_percent,X_atom_2_B_neighbor_area,X_atom_2_B_neighbor_percent,X_atoms_B_neighbor_percent_stdev,X_atoms_B_neighbor_percent_mean,X_atom_0_H_neighbor_area,X_atom_0_H_neighbor_percent,X_atom_1_H_neighbor_area,X_atom_1_H_neighbor_percent,X_atom_2_H_neighbor_area,X_atom_2_H_neighbor_percent,X_atoms_H_neighbor_percent_stdev,X_atoms_H_neighbor_percent_mean,X_atom_0_any_organic_neighbor_area,X_atom_0_any_organic_neighbor_percent,X_atom_1_any_organic_neighbor_area,X_atom_1_any_organic_neighbor_percent,X_atom_2_any_organic_neighbor_area,X_atom_2_any_organic_neighbor_percent,X_atoms_any_organic_neighbor_percent_stdev,X_atoms_any_organic_neighbor_percent_mean,B_atom_H_neighbor_percent,B_atom_X_neighbor_percent,B_atom_any_organic_neighbor_percent,organic_molecule_B_neighbor_percent,organic_molecule_X_neighbor_percent,organic_molecule_any_organic_neighbor_percent,X_atoms_volumes_mean,X_atoms_volumes_stdev,B_atom_surface_area,X_atoms_surface_areas_mean,X_atoms_surface_areas_stdev,X_atoms_globularities_mean,X_atoms_globularities_stdev,contains_F,contains_Cl,contains_Br,contains_I,contains_Ge,contains_Sn,contains_Pb
0,0001,5.9448,2.7968,2.6005,5.3973,direct,CH3CH2NH3,1.6724,-0.2279,0.3767,79.3976125856941,56.44912579740364,0.8962889430075132,Ethylammonium Germanium Fluoride,3.1650898450872007,Ge,F,20.827597469589733,0.8627101633828057,0,2.4681592657606286,3.924346499200077,0.19062644144586927,3.548473190864342,0.1755659656831285,3.460704345351938,0.18270202243766187,0.0061512207715367145,0.1829648098555532,16.54247688545115,0.8035563378557125,16.663150269623607,0.8244340343168715,15.439275555042178,0.8150903941468306,0.008538906225026548,0.8143602554398047,16.54247688545115,0.8035563378557125,16.663150269623607,0.8244340343168715,15.439275555042176,0.8150903941468305,0.008538906225026545,0.8143602554398047,0.5039547565939186,0.4960452434060814,0.5039547565939185,0.05329178933325772,0.5707373186894268,0.3759708919773155,63.110989623942906,29.898873323913186,42.4337947640349,19.913333006261837,0.7038285619884659,0.8973708497202532,0.024508806349789015,True,False,False,False,True,False,False
1,0002,5.3704,2.8753,2.7377,5.613,direct,CH3CH2NH3,1.6957,-0.2262,0.3784,79.52806765204511,56.74119760105076,0.8979026168523426,Ethylammonium Germanium Fluoride,3.3403723225878594,Ge,F,20.01979538650682,0.8596773343993224,2,2.4709267637141865,4.17310331101024,0.2099099977283483,3.3456243973905067,0.16446971562514812,3.2583547210353485,0.16213191634449414,0.02199249772035211,0.1788372098993302,15.707337621635546,0.7900900022716516,16.753309273347497,0.8235867762432519,16.579050584061385,0.8249541478749932,0.016122490227886897,0.8128769754632988,15.707337621635546,0.7900900022716516,16.7533092733475,0.8235867762432522,16.579050584061385,0.8249541478749932,0.01612249022788695,0.8128769754632991,0.49458621482741105,0.5054137851725888,0.4945862148274111,0.04512996557890692,0.5970782756617408,0.3577917587593523,44.30601566043803,17.172951045086972,41.47518022669429,20.106421314042674,0.18850400006953644,0.8840850734714496,0.017258877811332993,True,False,False,False,True,False,False
2,0003,5.8916,2.7387,3.3725,6.1112,indirect,CH3CH2NH3,1.6549,-0.2149,0.3897,82.20165199417502,59.49105018564974,0.8965431849947991,Ethylammonium Germanium Fluoride,3.244054959274332,Ge,F,21.41535255469615,0.8615814001657984,5,2.511483102455019,2.941266211810531,0.147247504458911,5.9103067667993745,0.2946393161376449,4.271133330993855,0.2171641075248061,0.06019882380155518,0.21968364270712068,16.57924196100162,0.8300003565726917,12.788323384983292,0.6375206914579484,12.667029013345077,0.6440501472319564,0.08923659913663458,0.7038570650875321,16.57924196100162,0.8300003565726917,12.788323384983293,0.6375206914579485,12.66702901334508,0.6440501472319565,0.08923659913663451,0.7038570650875323,0.3610375160042586,0.6389624839957414,0.36103751600425865,0.03318374717362189,0.4830582110878767,0.4837580417385014,44.96591591893255,16.652763055615036,43.285041643546414,19.900737995346443,0.16830627762941772,0.8857955446234946,0.01712198574666759,True,False,False,False,True,False,False
3,0004,5.9494,2.7315,2.5727,5.3041,indirect,CH3CH2NH3,1.6527,-0.2276,0.377,80.93380397110187,57.862873420893166,0.8938967948596778,Ethylammonium Germanium Fluoride,3.334147762261488,Ge,F,21.96826943779108,0.8548217538372135,1,2.4908122448552144,3.5151929017275516,0.17806627327591748,6.134876306714069,0.31058849963592955,4.264802877557799,0.2105483749401655,0.05639666455571133,0.23306771595067086,16.068577793792315,0.8139729012250171,11.605260274326483,0.5875359495908274,14.034610129041226,0.6928724352391523,0.09251714023545264,0.6981270953516656,16.068577793792315,0.8139729012250171,11.605260274326483,0.5875359495908274,14.034610129041226,0.6928724352391523,0.09251714023545264,0.6981270953516656,0.32524666104763467,0.6747533389523653,0.3252466610476346,0.033998240699989905,0.43582420620883755,0.5301775530911725,46.983456603030184,17.688408477191263,44.37506485633711,19.91634728435528,0.23999835812612777,0.8826360412756039,0.01966767126155768,True,False,False,False,True,False,False
4,0005,5.9595,2.7502,2.2136,4.9637,indirect,CH3CH2NH3,1.6584,-0.2099,0.3947,80.71848861559991,57.253338709688606,0.889975789299086,Ethylammonium Germanium Fluoride,3.2854651573881695,Ge,F,21.597788797094253,0.8571933197961445,6,2.485674907914261,4.635031004582976,0.22868322383494982,4.699980444885383,0.23205040713910324,3.536096525968743,0.18189993214753872,0.022888824168607064,0.21421118770719727,12.640388963926078,0.6236516855960955,12.434648069494562,0.613931309075488,14.624014851776032,0.7522722555018206,0.06304844185290241,0.6632850833911347,12.640388963926075,0.6236516855960953,12.43464806949456,0.6139313090754879,14.624014851776034,0.7522722555018208,0.06304844185290254,0.6632850833911346,0.4149389461951998,0.5850610538048002,0.4149389461951998,0.06197858476020212,0.4164498161565741,0.5215715990832237,45.77451187962686,17.09552483852814,43.75336077824781,19.987424430774723,0.38727930986127446,0.8816623031718334,0.017302184073690458,True,False,False,False,True,False,False
5,0006,5.9412,2.7323,3.1944,5.9267,indirect,CH3CH2NH3,1.653,-0.2197,0.3849,81.88798639573194,58.394675299940374,0.8888858144317365,Ethylammonium Germanium Fluoride,3.2394088052479706,Ge,F,21.778841496127377,0.8515848206783848,3,2.503105824158157,3.6039348048319457,0.1840329770894415,5.973777777852844,0.30831691833333985,4.388540461485216,0.2158231965782474,0.052717490951898704,0.23605769733367624,15.88706284939806,0.8112642519120505,11.526509615722555,0.5949029334560445,13.55681866559649,0.6667082064114043,0.08997818725730752,0.6909584639264997,15.887062849398058,0.8112642519120504,11.526509615722556,0.5949029334560445,13.556818665596488,0.6667082064114042,0.0899781872573075,0.6909584639264997,0.3339220755287051,0.6660779244712949,0.3339220755287051,0.02768011158502439,0.44173931140427203,0.5305805770107036,45.42850630516819,16.72283835926162,44.287307064506166,19.764166457352516,0.41172695942815923,0.8771787997588523,0.018097676165345203,True,False,False,False,True,False,False
6,0007,5.9521,2.765,3.0257,5.7907,indirect,CH3CH2NH3,1.6628,-0.2159,0.3887,79.99417831531792,56.54026833146188,0.8905620764678157,Ethylammonium Germanium Fluoride,3.2332922349621107,Ge,F,22.09566713778881,0.8595289174111274,4,2.474769049374911,3.542221168070301,0.18324859865252813,6.026712045424089,0.3049004853709908,4.5166304775832256,0.22233557833421858,0.0507104387640579,0.23682822078591248,15.368329531256753,0.7950448931926128,11.09647726053562,0.5613875820090546,12.872738062121892,0.6336731942078697,0.0976739326271687,0.6633685564698457,15.368329531256753,0.7950448931926128,11.096477260535622,0.5613875820090546,12.87273806212189,0.6336731942078696,0.09767393262716871,0.6633685564698456,0.3142389139167079,0.6857610860832921,0.3142389139167079,0.02880542011967958,0.4072325703795003,0.5639620095008201,46.29500591255652,17.111516547868806,44.302502188829365,19.80359203831332,0.4027234283713896,0.8791001820915335,0.013838973971911934,True,False,False,False,True,False,False
7,0008,5.744,2.7876,14.5954,17.383,indirect,CH3CH2NH3,1.6696,-0.2055,0.3991,81.26017864147289,59.00070707387711,0.9019401229643371,Ethylammonium Germanium Fluoride,3.3043971602431714,Ge,F,20.774901878548075,0.877468712655495,8,2.49955840890556,2.305478114371979,0.11472679582577569,4.712830997865193,0.23945587494751638,5.569757622704956,0.2881236249503284,0.073023857151347,0.21410209857454018,17.171893639069854,0.8545196431015177,13.977985837398137,0.710212360726351,11.622843942203755,0.6012498488638643,0.10373203159587685,0.7219939508972444,17.171893639069854,0.8545196431015177,13.977985837398139,0.7102123607263511,11.622843942203753,0.6012498488638642,0.10373203159587689,0.7219939508972444,0.3972215509296169,0.6027784490703831,0.3972215509296169,0.046355009557935915,0.48986604382135224,0.46377894662071184,44.61847951382395,16.85995543365147,41.64968134079868,19.702643885877723,0.3123596393444906,0.8861976218637088,0.0061722708934896925,True,False,False,False,True,False,False
8,0009,5.7012,2.631,2.3088,4.9398,indirect,CH3CH2NH3,1.622,-0.2065,0.3981,81.02479219632846,56.60450111309606,0.8799001418530518,Ethylammonium Germanium Fluoride,3.5469093791563107,Ge,F,25.137012223561857,0.8548604033384074,7,2.48566528146203,3.8160681078717427,0.1849317235401755,4.987281782666387,0.24169574475137406,4.143163681709623,0.19693537359709545,0.02442615298000433,0.20785428062954833,15.62734191718454,0.7573217231461687,11.469284814860076,0.5558292985825989,13.623347763791621,0.6475532437565648,0.0823688171460053,0.6535680884951108,15.627341917184536,0.7573217231461685,11.469284814860078,0.555829298582599,13.623347763791621,0.6475532437565648,0.08236881714600515,0.6535680884951108,0.4036326805132811,0.596367319486719,0.4036326805132811,0.047689047479219655,0.44776818114645345,0.5045427713743269,47.71280879043869,15.963498843126589,48.543517058709945,20.769248463314195,0.1901700277952087,0.8862468830890272,0.022193592669237528,True,False,False,False,True,False,False
9,0010,5.7402,2.622,3.1627,5.7847,indirect,CH3CH2CH2NH3,1.6193,-0.2489,0.2549,103.396051432811,83.51459903800264,0.8936243246900366,Propylammonium Germanium Fluoride,3.7195782473359484,Ge,F,23.51488878276772,0.8357081641874115,1,2.815178428697052,3.286524823759739,0.16161104580573452,3.946903961765635,0.1817384127433689,4.264330083188745,0.21937917385830497,0.02394227877359314,0.18757621080246945,16.512233415070742,0.8119699238252468,17.444132842450063,0.8032293273873168,14.891993237227553,0.7661210810968648,0.0198761061142253,0.7937734441031429,16.512233415070742,0.8119699238252468,17.444132842450063,0.8032293273873168,14.891993237227553,0.7661210810968648,0.0198761061142253,0.7937734441031429,0.5412909583138954,0.4587090416861046,0.5412909583138954,0.03955216660547402,0.4702235200371348,0.49022431335739125,56.60450111309606,0.0,47.49610288398757,20.497229275942413,0.9374882628645193,0.8799001418530518,0.0,True,False,False,False,True,False,False
